"Discount";"Sales";"Age";"Prev_Purch";"Loyalty_card"
0;1667;59;5;1
0;1663;66;5;0
0;1732;60;2;1
1;1544;43;4;1
0;1657;63;2;0
0;1609;50;3;1
1;1503;40;5;1
1;1397;47;6;0
0;1397;40;3;0
1;1434;32;6;1
1;1278;47;9;1
0;1461;47;3;0
0;1383;34;1;0
1;1329;39;6;0
1;1315;53;8;0
0;1432;46;4;0
1;1040;52;11;1
0;1751;70;4;0
1;1499;35;4;1
0;1658;55;3;1
1;1304;43;7;0
1;1433;44;7;1
0;1755;69;2;0
1;1533;55;7;1
0;1481;54;5;0
1;1107;42;9;0
0;1452;55;6;0
1;1007;45;10;0
1;1566;49;5;1
1;1710;67;7;1
0;1525;43;4;1
1;1646;55;5;1
0;1459;52;5;0
0;1491;52;4;0
1;1281;31;8;1
1;1422;43;7;1
0;1709;59;3;1
1;1020;47;10;0
1;1354;57;8;0
0;1291;53;8;0
1;1555;61;6;0
1;1500;49;3;0
1;1462;56;8;1
0;1535;56;4;0
1;703;31;12;1
0;1598;59;2;0
1;1429;47;5;0
1;1418;43;7;1
0;1559;49;5;1
1;1569;43;2;1
0;1626;61;2;0
0;1608;62;7;1
1;1403;41;7;1
1;1380;52;7;0
1;1508;62;7;0
0;1691;66;3;0
0;1493;50;2;0
1;1615;65;6;0
0;1409;38;1;0
1;1435;52;6;0
1;1239;44;9;1
0;1500;34;1;1
0;1549;59;5;0
0;1420;42;3;0
0;1686;60;5;1
0;1775;69;6;1
0;1633;54;4;1
1;1234;45;8;0
0;1392;36;2;0
0;1460;46;2;0
0;1390;44;5;0
0;1662;57;4;1
1;1604;52;5;1
1;1350;55;9;1
0;1417;45;4;0
1;1507;52;7;1
1;1322;52;9;1
1;1535;60;6;0
1;1243;46;8;0
1;1445;54;8;1
1;1252;34;7;0
1;1359;57;8;0
0;1237;34;7;0
0;1895;73;5;1
1;1414;30;6;1
0;1420;48;5;0
0;1397;39;3;0
1;1394;39;4;0
0;1667;64;2;0
0;1359;40;5;0
0;1534;55;3;0
0;1524;69;8;0
0;1552;43;2;1
1;828;43;11;0
0;1353;45;6;0
1;1576;49;5;1
0;1513;53;3;0
0;1716;68;4;0
1;1546;41;3;1
0;1701;60;4;1
0;1726;63;5;1
0;1489;51;3;0
1;1490;50;4;0
1;1504;32;3;1
0;1572;48;3;1
0;1884;70;3;1
1;1676;55;3;1
1;1633;58;6;1
0;1760;62;3;1
1;1482;22;4;1
1;1568;58;7;1
1;1303;52;8;0
1;1667;58;5;1
1;1295;49;9;1
1;1451;46;7;1
1;1457;40;6;1
0;1356;46;6;0
1;1313;40;8;1
0;1689;57;2;1
1;1259;36;7;0
0;1592;49;3;1
1;1293;33;8;1
1;1467;48;7;1
0;1518;56;5;0
1;1488;51;7;1
1;1415;52;8;1
1;1021;47;10;0
1;1127;44;9;0
0;1544;59;5;0
0;1432;43;2;0
1;1081;37;9;0
0;1405;46;5;0
1;1440;54;8;1
1;1593;55;6;1
1;1616;61;7;1
1;1563;63;8;1
1;1673;58;5;1
0;1464;50;4;0
1;1510;62;7;0
0;1393;49;6;0
0;1478;38;5;1
1;1225;43;8;0
0;1396;38;3;0
1;1352;55;9;1
1;1471;49;7;1
0;1351;38;5;0
0;1515;57;5;0
1;1631;52;4;1
0;1527;53;2;0
1;1493;52;7;1
0;1561;44;2;1
0;1540;55;3;0
0;1410;44;4;0
0;1743;64;5;1
1;1648;71;7;0
1;1557;65;7;0
0;1646;55;4;1
0;1575;49;4;1
0;1699;69;5;0
1;1210;42;8;0
1;1665;61;6;1
1;1514;55;5;0
0;1551;55;2;0
0;1442;51;5;0
1;1429;47;5;0
1;1044;29;10;1
1;1241;33;7;0
1;1288;41;7;0
0;1379;37;3;0
1;1742;63;5;1
1;1675;58;5;1
0;1552;53;6;1
0;1460;60;7;0
0;1736;61;3;1
0;1592;51;4;1
0;1548;54;0;0
1;1141;47;10;1
1;1429;43;4;0
0;1397;43;4;0
0;1401;50;6;0
0;1526;52;1;0
0;1533;53;1;0
1;1242;33;7;0
0;1474;53;5;0
1;1340;34;5;0
0;1649;55;4;1
1;655;45;12;0
1;1321;52;9;1
1;1656;56;5;1
1;1026;51;11;1
0;1398;37;2;0
1;1614;51;4;1
1;1588;65;8;1
0;1551;59;5;0
0;1632;52;3;1
0;1390;54;7;0
0;1829;66;2;1
0;1485;52;4;0
1;1563;49;5;1
0;1721;69;7;1
0;1493;52;4;0
0;1217;55;9;0
0;1435;49;5;0
0;1515;54;4;0
1;1182;37;8;0
0;1383;35;2;0
1;1140;46;9;0
0;1477;46;6;1
1;1727;62;5;1
0;1409;43;4;0
1;1325;47;7;0
1;1500;52;7;1
0;1530;47;5;1
0;1633;52;3;1
1;1293;23;6;0
0;1472;50;4;0
0;1531;41;3;1
0;1514;57;5;0
0;1475;48;2;0
0;1623;55;5;1
1;1425;46;5;0
1;1624;54;5;1
0;1588;60;4;0
1;1488;57;8;1
1;1414;37;2;0
0;1416;41;2;0
0;1550;56;3;0
0;1680;66;4;0
1;1476;50;7;1
0;1797;73;7;1
0;1669;59;5;1
0;1676;58;4;1
0;1613;58;6;1
0;1737;64;5;1
1;938;30;10;0
0;1684;70;6;0
1;1602;49;4;1
0;1505;36;3;1
0;1445;51;5;0
1;1490;57;6;0
1;1382;40;5;0
1;1405;49;6;0
0;1565;63;6;0
0;1512;36;1;1
0;1385;34;2;0
1;1309;35;6;0
0;1657;65;4;0
1;973;46;11;1
0;1394;46;5;0
1;1399;40;7;1
1;1481;23;4;1
1;1383;52;7;0
1;1511;48;6;1
0;1489;30;3;1
1;1503;47;6;1
0;1469;56;6;0
0;1419;41;2;0
1;1553;56;7;1
1;1384;47;6;0
1;1532;50;6;1
0;1549;59;5;0
1;1524;48;6;1
1;1678;62;6;1
1;1413;50;6;0
1;1437;36;6;1
0;1459;52;5;0
0;1559;54;6;1
1;1577;46;4;1
1;1546;43;4;1
1;1598;47;3;1
0;1460;44;6;1
1;1352;42;6;0
0;1807;65;3;1
1;1629;58;6;1
1;1511;42;5;1
1;1821;68;5;1
1;1524;43;5;1
0;1753;61;2;1
0;1460;47;3;0
1;1526;54;7;1
0;1740;64;5;1
1;1443;46;7;1
0;1464;47;2;0
0;1436;50;5;0
0;1400;45;5;0
1;1494;58;8;1
1;1270;58;9;0
0;1342;37;5;0
0;1510;35;2;1
1;1422;45;5;0
1;1448;47;7;1
0;1450;46;2;0
0;1584;47;1;1
1;1702;57;3;1
1;1768;61;2;1
1;1402;43;5;0
0;1599;63;5;0
0;1376;42;5;0
0;1684;63;6;1
1;1078;53;10;0
1;1563;48;5;1
0;1439;44;0;0
1;1483;44;6;1
0;1697;67;4;0
0;1453;47;3;0
0;1562;60;5;0
1;1068;51;10;0
1;964;38;10;0
0;1308;46;7;0
1;1069;34;9;0
0;1757;65;5;1
1;1570;58;7;1
0;1484;54;5;0
1;1497;46;6;1
1;1579;47;4;1
0;1543;59;5;0
0;1650;66;5;0
0;1443;45;2;0
0;1599;47;2;1
1;1384;52;7;0
0;1417;44;4;0
0;1609;60;3;0
0;1833;67;3;1
1;1512;38;4;1
1;1396;49;8;1
0;1234;45;9;1
0;1435;47;4;0
0;1517;57;5;0
0;1451;46;3;0
0;1637;62;3;0
0;1405;38;3;0
1;1418;40;4;0
1;1581;47;4;1
0;1600;49;3;1
0;1689;58;4;1
0;1555;47;4;1
1;1722;61;5;1
0;1454;45;1;0
1;1607;50;4;1
1;1505;37;4;1
0;1534;55;3;0
1;1441;45;7;1
1;447;47;13;0
0;1738;62;4;1
1;1474;42;6;1
0;1614;58;6;1
1;1344;48;7;0
1;1509;36;4;1
0;1397;38;2;0
0;1370;32;2;0
0;1337;21;4;0
0;1426;53;6;0
1;1410;39;3;0
0;1295;61;9;0
0;1458;46;2;0
1;1641;55;5;1
0;1323;42;6;0
1;1124;43;9;0
0;1431;43;3;0
0;1500;52;3;0
1;1548;47;5;1
1;1571;53;6;1
0;1770;63;3;1
0;1485;52;4;0
0;1440;45;3;0
0;1535;43;4;1
0;1409;47;5;0
1;1203;36;9;1
1;1262;45;9;1
0;1654;55;3;1
0;1400;50;6;0
1;1329;54;8;0
0;1667;64;3;0
0;1347;38;5;0
0;1408;41;3;0
1;1501;62;7;0
0;1942;73;3;1
0;1366;34;4;0
1;1366;46;8;1
1;1491;33;4;1
1;1409;49;6;0
1;1625;50;3;1
1;1501;62;7;0
1;1533;49;6;1
1;1308;39;8;1
0;1362;40;5;0
0;1421;43;3;0
0;1364;29;3;0
1;1350;55;9;1
0;1567;63;6;0
0;1371;48;6;0
0;1532;43;4;1
0;1570;61;5;0
0;1561;60;5;0
0;1406;39;2;0
1;1591;49;4;1
0;1521;64;7;0
1;1511;30;2;1
0;1573;57;2;0
0;1646;57;5;1
1;1437;45;7;1
0;1658;61;6;1
0;1499;55;5;0
0;1616;50;2;1
1;1564;49;5;1
0;1539;55;3;0
0;1419;48;5;0
0;1367;41;5;0
1;1354;64;9;0
0;1684;60;5;1
1;1592;49;4;1
0;1699;71;6;0
1;1527;49;6;1
1;1453;39;6;1
0;1631;52;2;1
0;1505;37;3;1
1;1657;60;6;1
1;1154;48;10;1
0;1554;55;2;0
1;1234;55;10;1
0;1427;48;5;0
1;1490;38;5;1
0;1437;42;1;0
1;1328;39;6;0
0;1671;56;3;1
1;1537;49;6;1
0;1551;55;1;0
1;1386;41;5;0
1;1400;43;5;0
1;1537;50;6;1
1;1203;41;8;0
0;1790;65;4;1
0;1433;55;8;1
1;1460;47;4;0
1;1405;44;5;0
1;1508;62;7;0
0;1614;62;4;0
0;1448;45;1;0
0;1511;56;5;0
0;1457;49;4;0
0;1393;44;5;0
1;1488;38;5;1
0;1621;53;4;1
0;1504;56;5;0
0;1458;52;5;0
1;1379;26;3;0
1;1300;34;6;0
0;1519;50;6;1
1;1538;38;2;1
1;1572;64;8;1
1;1674;75;9;1
1;1465;63;9;1
1;1476;50;7;1
1;977;40;10;0
0;1400;38;1;0
0;1593;60;3;0
1;1596;60;7;1
1;1028;51;11;1
0;1740;60;1;1
0;1707;65;0;0
0;1542;59;5;0
0;1403;40;3;0
0;1711;58;2;1
0;1488;36;4;1
1;1681;55;3;1
1;1556;51;6;1
0;1751;62;3;1
0;1429;46;4;0
1;1137;45;9;0
0;1778;65;4;1
0;1403;46;5;0
0;1886;70;3;1
1;1388;33;3;0
0;1487;47;6;1
1;1316;54;8;0
0;1442;44;2;0
1;1638;58;6;1
1;1503;52;7;1
1;1486;44;6;1
0;1512;54;4;0
0;1636;52;2;1
1;1632;58;6;1
0;1537;59;5;0
1;1551;46;5;1
0;1587;48;4;1
0;1464;60;7;0
0;1621;56;5;1
0;1608;50;3;1
1;1558;41;2;1
1;1421;45;5;0
1;1580;54;6;1
1;1411;42;7;1
0;1554;55;0;0
0;1543;56;4;0
1;1582;47;4;1
0;1600;50;3;1
0;1602;59;3;0
0;1590;50;4;1
1;1403;41;7;1
0;1553;56;3;0
1;1535;61;8;1
0;1507;51;2;0
0;1586;62;5;0
1;1418;50;6;0
0;1446;44;1;0
0;1501;51;2;0
0;1599;48;2;1
0;1628;56;5;1
0;1487;49;3;0
1;1378;45;6;0
0;1478;57;6;0
1;1315;45;7;0
1;1674;58;5;1
0;1705;62;5;1
0;1470;57;6;0
0;1620;59;6;1
1;1350;42;6;0
0;1507;56;5;0
0;1737;60;3;1
0;1629;67;6;0
1;1628;50;3;1
1;1216;42;8;0
0;1704;60;4;1
1;1608;51;4;1
1;1490;51;7;1
0;1485;58;6;0
1;1493;52;7;1
0;1665;62;6;1
0;1497;51;2;0
0;1471;48;2;0
0;1678;56;2;1
0;1524;55;4;0
1;1490;66;8;0
0;1478;49;2;0
0;1657;55;2;1
0;1715;75;7;0
0;1809;68;5;1
0;1336;57;8;0
1;1404;40;7;1
1;1615;62;5;0
0;1832;67;3;1
0;1818;66;3;1
1;1537;55;7;1
1;1387;59;8;0
0;1425;48;5;0
1;1342;32;5;0
0;1589;61;7;1
1;1568;44;3;1
0;1510;36;1;1
1;1557;62;8;1
0;1749;62;3;1
0;1295;36;6;0
1;1264;49;8;0
0;1444;49;7;1
0;1607;52;4;1
1;1407;42;7;1
1;1294;43;7;0
0;1583;46;2;1
1;1062;31;9;0
0;1670;56;3;1
0;1398;39;3;0
1;1548;43;4;1
0;1608;60;3;0
1;1612;51;4;1
0;1599;51;4;1
0;1481;51;4;0
1;1786;64;4;1
0;1702;57;1;1
1;1259;48;8;0
1;1444;46;7;1
1;1502;45;6;1
1;1337;29;5;0
1;1416;45;5;0
0;1385;54;7;0
0;1766;68;6;1
0;1681;66;4;0
0;1427;52;6;0
1;1350;44;8;1
1;1486;51;7;1
0;1510;50;2;0
1;1436;51;6;0
1;1635;52;4;1
0;1514;54;4;0
0;1546;45;4;1
0;1519;46;5;1
1;1318;33;6;0
1;1533;45;5;1
1;1331;54;9;1
0;1641;55;4;1
0;1599;50;3;1
1;1500;45;6;1
0;1557;63;6;0
1;1539;55;4;0
0;1576;59;4;0
0;1389;44;5;0
0;1492;58;6;0
1;1416;31;6;1
0;1583;47;2;1
0;1519;55;7;1
1;1524;40;4;1
0;1578;64;6;0
0;1591;50;4;1
0;1585;58;2;0
0;1590;53;5;1
0;1698;65;1;0
1;1556;47;5;1
0;1849;69;4;1
0;1594;62;5;0
0;1795;65;3;1
1;1701;58;4;1
0;1459;47;3;0
1;1542;46;5;1
1;1447;47;7;1
1;1637;50;2;1
0;1473;48;2;0
1;1569;43;3;1
0;1471;48;3;0
0;1443;46;3;0
1;480;49;13;0
1;1502;33;4;1
1;1225;55;10;1
1;1529;39;3;1
1;1331;38;6;0
0;1621;51;2;1
1;1560;48;5;1
1;1483;44;6;1
0;1531;58;5;0
1;1549;47;5;1
0;1617;51;2;1
1;999;44;10;0
1;1425;62;8;0
0;1467;50;4;0
1;1412;51;8;1
0;1435;50;5;0
0;1419;42;3;0
0;1650;61;6;1
0;1390;40;4;0
0;1404;46;5;0
0;1367;33;3;0
0;1759;62;3;1
0;1536;58;5;0
1;1256;47;8;0
1;1291;42;7;0
1;1578;44;2;1
0;1693;57;1;1
1;1564;53;6;1
0;1557;66;7;0
1;1494;39;5;1
0;1768;64;4;1
0;1426;53;6;0
0;1481;49;3;0
0;1568;48;4;1
1;1694;57;4;1
0;1762;63;3;1
0;1420;41;0;0
1;1686;57;4;1
1;1307;44;7;0
0;1324;48;7;0
0;1648;63;3;0
1;1380;57;9;1
0;1727;59;2;1
1;1386;49;8;1
0;1507;49;6;1
1;1358;42;6;0
0;1477;51;4;0
1;1403;37;3;0
0;1511;51;2;0
1;1417;42;7;1
1;1522;43;5;1
0;1782;69;6;1
0;1674;63;6;1
0;1446;42;6;1
1;1497;57;6;0
0;1499;54;7;1
0;1472;47;2;0
0;1645;62;1;0
0;1498;53;4;0
1;1605;51;4;1
1;1341;44;8;1
0;1494;52;4;0
0;1397;42;4;0
1;1445;57;7;0
0;1421;42;3;0
0;1468;47;2;0
1;1387;38;7;1
1;1239;55;9;0
0;1531;53;3;0
0;1400;42;4;0
1;1266;46;9;1
1;1579;58;7;1
1;1344;56;8;0
0;1551;56;3;0
1;1486;31;4;1
1;1288;51;8;0
0;1547;42;0;1
1;1652;56;5;1
1;1806;67;5;1
1;1364;32;7;1
0;1703;57;1;1
0;1360;26;3;0
0;1489;49;1;0
1;1533;55;7;1
1;1542;46;5;1
0;1386;48;6;0
1;1519;48;6;1
0;1687;65;2;0
0;1546;55;2;0
1;1389;47;6;0
0;1547;44;3;1
1;1463;40;6;1
1;1508;62;7;0
0;1540;62;6;0
0;1587;58;2;0
1;1513;37;4;1
1;1517;48;6;1
1;1587;44;2;1
1;1139;60;11;1
1;1516;56;5;0
0;1363;46;6;0
0;1829;68;4;1
0;1578;52;5;1
1;1277;39;7;0
1;1390;49;8;1
0;1508;37;3;1
0;1506;56;5;0
1;1298;42;7;0
1;1534;63;7;0
0;1646;63;3;0
1;1366;38;5;0
0;1475;54;5;0
1;1566;49;5;1
1;1591;51;5;1
0;1572;49;4;1
0;1547;57;4;0
0;1477;50;4;0
0;1771;70;3;0
1;1514;43;5;1
0;1682;56;3;1
0;1729;60;2;1
1;1390;36;7;1
0;1434;45;3;0
0;1862;74;6;1
0;1454;51;5;0
1;1370;44;6;0
0;1573;59;4;0
1;1363;45;8;1
0;1548;59;5;0
0;1429;44;3;0
0;1548;55;2;0
0;1736;64;5;1
0;1368;37;4;0
0;1434;45;3;0
1;1422;42;4;0
0;1655;54;1;1
0;1718;66;0;0
1;1627;52;4;1
0;1560;50;5;1
1;1617;54;5;1
0;1471;50;4;0
1;1423;41;4;0
1;1442;48;5;0
1;1384;53;7;0
1;1755;62;4;1
0;1438;51;5;0
0;1442;45;3;0
1;1344;32;5;0
1;1667;61;6;1
1;1561;57;7;1
1;1284;50;8;0
1;1503;58;6;0
0;1600;54;5;1
0;1914;71;2;1
0;1696;61;5;1
1;1552;42;3;1
1;1249;57;10;1
1;1664;57;5;1
0;1429;44;3;0
1;1551;69;9;1
1;1087;40;9;0
0;1506;56;5;0
0;1625;62;4;0
0;1929;73;4;1
1;618;38;12;0
1;1555;61;6;0
0;1589;58;1;0
1;1388;47;6;0
0;1506;40;4;1
0;1829;66;2;1
0;1628;51;0;1
0;2253;95;6;0
0;1394;41;4;0
0;1735;60;1;1
0;1504;49;6;1
0;1568;56;1;0
0;1500;43;5;1
0;1507;36;3;1
1;1058;33;9;0
1;1309;44;7;0
0;1513;39;3;1
1;1306;13;8;1
1;1324;46;7;0
0;1465;56;6;0
0;1507;54;4;0
1;1417;18;6;1
0;1528;40;3;1
1;1187;51;9;0
0;1893;70;2;1
1;1789;64;4;1
1;1629;51;3;1
0;1899;70;1;1
1;1422;50;6;0
0;1567;45;2;1
0;1621;61;3;0
1;1557;69;9;1
0;1505;52;3;0
0;1521;52;2;0
1;1643;63;7;1
1;1540;36;2;1
0;1529;58;5;0
0;1677;66;4;0
1;1388;38;7;1
0;1512;45;5;1
0;1411;39;1;0
1;1293;33;6;0
1;1479;36;5;1
0;1562;60;5;0
1;1702;62;6;1
0;1474;49;3;0
0;1390;44;5;0
1;1353;34;5;0
0;1827;68;4;1
0;1602;48;1;1
0;1598;59;1;0
0;1446;47;4;0
0;1695;58;3;1
1;1567;46;4;1
0;1528;54;3;0
0;1730;61;3;1
1;1522;45;5;1
1;1327;62;9;0
0;1531;43;4;1
1;1537;40;3;1
0;1639;63;4;0
0;1535;52;6;1
0;1506;54;4;0
1;1307;44;7;0
0;1516;36;2;1
1;1555;44;4;1
0;1468;48;3;0
1;1434;45;7;1
1;1483;29;4;1
0;1366;34;3;0
0;1767;63;3;1
0;1757;63;4;1
1;1575;47;4;1
0;1543;45;4;1
0;1482;46;6;1
0;1565;43;2;1
1;1321;38;6;0
1;1582;50;5;1
1;1659;56;5;1
0;1616;51;2;1
1;1010;45;10;0
0;1547;44;3;1
1;1433;53;8;1
0;1371;36;4;0
1;1612;57;6;1
0;1471;47;1;0
1;1234;56;10;1
0;1361;27;3;0
1;1474;34;5;1
1;1496;53;5;0
0;1217;56;9;0
0;1539;54;3;0
1;1526;54;7;1
1;1652;56;5;1
1;1396;44;5;0
1;1386;39;7;1
1;1396;49;8;1
1;1481;43;6;1
0;1696;64;6;1
1;1250;44;9;1
0;1456;48;4;0
0;1543;56;4;0
0;1543;42;2;1
0;1586;62;5;0
1;1204;41;8;0
0;1573;48;4;1
0;1482;54;5;0
1;1128;44;9;0
1;1433;52;6;0
1;1563;52;6;1
0;1766;64;4;1
1;1443;47;7;1
0;1685;57;2;1
1;1413;50;6;0
1;1610;62;5;0
0;1527;54;3;0
0;1384;37;3;0
1;1517;48;6;1
0;1448;49;7;1
1;1378;34;7;1
0;1445;45;2;0
0;1671;55;2;1
1;1419;33;6;1
1;1568;58;7;1
0;1417;44;4;0
0;1524;40;3;1
1;1275;58;9;0
1;1620;53;5;1
0;1442;47;4;0
1;1407;60;8;0
0;1569;57;3;0
0;1378;34;3;0
0;1429;53;6;0
0;1357;46;6;0
1;1548;56;7;1
0;1586;53;5;1
1;1639;59;6;1
1;1543;42;4;1
1;1471;49;7;1
0;1524;43;4;1
1;1281;40;7;0
1;1463;41;6;1
1;1505;53;7;1
0;1438;45;3;0
0;1654;61;6;1
0;1514;56;5;0
0;1611;53;4;1
0;1614;51;3;1
0;1437;46;4;0
0;1653;63;3;0
0;1356;34;4;0
1;1416;32;6;1
1;1454;40;6;1
0;1409;38;0;0
1;1202;37;9;1
1;1585;54;6;1
1;1581;51;5;1
1;1503;53;7;1
1;1400;54;7;0
0;1637;62;3;0
0;1447;45;3;0
1;1438;45;7;1
1;1476;43;6;1
1;1626;62;7;1
0;1636;53;3;1
1;1509;38;4;1
1;1484;29;4;1
1;1295;50;9;1
0;1560;63;6;0
1;1246;45;9;1
1;1526;41;4;1
0;1441;54;6;0
1;1062;32;10;1
0;1621;61;3;0
1;1607;52;5;1
0;1337;43;6;0
1;1695;57;4;1
1;1495;51;7;1
0;1395;41;4;0
0;1379;48;6;0
0;1361;39;5;0
0;1599;48;1;1
0;1516;41;4;1
1;1596;55;6;1
0;1508;54;4;0
0;1520;39;3;1
0;1437;45;3;0
0;1695;58;3;1
0;1750;74;6;0
0;1428;49;5;0
1;1227;44;8;0
1;1502;62;7;0
0;1753;62;3;1
0;1662;59;5;1
0;1714;66;1;0
1;1765;67;6;1
1;1519;42;5;1
1;1644;52;4;1
1;1666;54;3;1
0;1445;44;2;0
0;1693;59;4;1
1;1494;39;5;1
0;1616;60;2;0
1;1367;31;7;1
0;1417;40;2;0
1;1451;39;6;1
0;1802;65;3;1
0;1513;52;2;0
1;1291;60;10;1
0;1471;57;6;0
0;1376;33;3;0
1;1524;49;6;1
1;1371;51;7;0
0;1568;55;6;1
0;1589;48;3;1
0;1624;62;4;0
0;1306;54;8;0
0;1474;48;1;0
1;1612;65;6;0
0;1553;56;3;0
1;1486;32;4;1
0;1678;57;3;1
1;1469;46;3;0
0;1579;47;3;1
0;1476;48;2;0
1;1549;51;6;1
0;1438;54;6;0
1;1438;52;6;0
1;1313;45;7;0
0;1423;42;2;0
1;1233;41;9;1
1;1287;49;9;1
0;1613;62;4;0
0;1565;46;2;1
1;1533;41;4;1
0;1398;40;3;0
0;1268;41;7;0
0;1401;38;3;0
0;1691;65;2;0
1;1431;53;8;1
0;1513;56;5;0
0;1347;28;4;0
1;1113;42;9;0
1;1423;47;5;0
1;1452;29;5;1
0;1336;49;7;0
1;1518;38;4;1
0;1858;77;5;0
1;1623;54;5;1
1;1556;43;3;1
0;1618;50;1;1
1;1155;48;9;0
1;1612;57;6;1
1;1482;23;4;1
0;1621;50;1;1
0;1429;53;6;0
0;1601;59;2;0
0;1762;64;4;1
0;1460;52;5;0
0;1556;57;4;0
1;1493;52;5;0
1;1550;54;3;0
1;1624;57;6;1
0;1421;48;5;0
0;1346;44;6;0
0;1645;64;4;0
0;1452;46;2;0
0;1363;52;7;0
0;1653;66;5;0
0;1279;51;8;0
0;1576;47;3;1
1;1488;43;6;1
1;1506;42;5;1
1;1665;55;4;1
1;1368;45;6;0
1;1549;51;6;1
0;1740;61;3;1
1;1243;45;8;0
1;1503;50;3;0
1;1607;56;6;1
1;1500;46;6;1
0;1407;51;6;0
0;1698;67;4;0
0;1482;54;5;0
0;1446;54;6;0
1;1215;42;8;0
0;1507;63;7;0
1;1386;36;4;0
1;1700;60;5;1
1;1474;52;5;0
1;1468;51;5;0
0;1675;55;1;1
1;1304;34;8;1
0;1458;48;4;0
0;1554;47;4;1
1;1296;52;8;0
0;1457;45;2;0
0;1685;61;5;1
0;1496;55;5;0
0;1752;61;2;1
0;1569;57;3;0
0;1462;49;4;0
1;1557;52;6;1
0;1614;66;6;0
1;1577;63;6;0
1;1136;46;10;1
1;1517;54;7;1
1;1407;38;4;0
1;1474;52;5;0
0;1819;66;3;1
0;1462;48;3;0
0;1633;62;3;0
1;1479;50;7;1
0;1383;43;5;0
0;1603;52;4;1
1;1578;54;6;1
1;1455;50;5;0
1;1485;50;7;1
1;1472;35;5;1
1;1290;42;7;0
0;1651;68;6;0
0;1849;68;3;1
0;1372;59;8;0
0;1475;49;3;0
1;1611;61;7;1
0;1464;56;6;0
